nbrs_id,company_type,company_name,phone,address,keyword
1675845,PT,Jonin Super Acc,82132900995,"GRIYA BABATAN MUKTI III NOMOR B-19, Kota Surabaya, Jawa Timur",acc
1714385,PT,Acc Tech Indonesia,82211880128,"PLAZA AMINTA LANTAI 5/504, JALAN TB SIMATUPANG KAVLING 10, Jakarta Selatan, DKI Jakarta",acc
1812557,PT,Acc Trans Sejahtera,81231336196,"JL. MAYJEN SUNGKONO NO. 09, Kabupaten Gresik, Jawa Timur",acc
2191761,PT,Naila Acc Group,895321297288,"TALANG NANAS, Kabupaten Penukal Abab Lematang Ilir, Sumatera Selatan",acc
2359629,PT,Acc Global Sertifikasi,82143317319,"JALAN PERUM. TAMAN ANGGUN SEJAHTERA 4 BLOK A1 NO.8, Kabupaten Sidoarjo, Jawa Timur",acc
1431859,PT,Acc Overseas Employment Service Indonesia,85947752878,"Ruko Millenium City Nomor SM 65, Kabupaten Bogor, Jawa Barat",acc
2535601,PT,Pai Berkah Acc,82110236677,"JL. PANCORAN VI NO 7C, Jakarta Barat, DKI Jakarta",acc
2491289,PT,Star Grosir Acc,82233820068,"DESA PEKUNCEN, Kabupaten Banyumas, Jawa Tengah",acc
6599,PT,Ace Prima Nusantara,,"P. JAYAKARTA NO.26 BLOK A-20/21 MANGGADUA, DKI Jakarta, DKI Jakarta",ace
31296,PT,Bali Mas Ace Jaya Mandiri,,"JL. GUNUNG SOPUTAN/ P. GALLERIA NOMOR 57, DESA PADANG SAMBIAN KELOD, Kota Denpasar, Bali",ace
40039,PT,Ace Industries Indonesia,,"KOMP. REPINDO INDUSTRI PASAR BLOK DII/7, Kota Batam, Kepulauan Riau",ace
89406,PT,Ace Prodata Cipta Kencana,,"JL..P.JAYAKARTA NO.129 JAKARTA PUSAT, Jakarta Pusat, DKI Jakarta",ace
145797,PT,Ace Mold Tech,,"JL.INDUSTRI SELATAN I BLOK OO NO.1E, Kabupaten Bekasi, Jawa Barat",ace
180635,PT,Ace Quality,87799140999,"JL.ACE 50, DS. DABAG, RT/RW: 04/027, CONDONGCATUR, DEPOK, Kabupaten Sleman, Daerah Istimewa Yogyakarta",ace
222135,PT,Ace Metal Indonesia,,"JL.DUKUH KUPANG KOMPLEK BINTANG DIPONOGORO KAV.837, Kota Surabaya, Jawa Timur",ace
257935,PT,Ace Automation,,"RUKO CILINCING PLAZA A1/5, KEC. CILINCING, JAKARTA UTARA, Jakarta Utara, DKI Jakarta",ace
263707,PT,Ace Super Ekonomi,,"JL. SUNSET ROAD NOMOR: 88 - 99, Kabupaten Badung, Bali",ace
288455,PT,Design Ace,,"RS. FATMAWATI NOMOR 14, Jakarta Selatan, DKI Jakarta",ace
310174,PT,Ace Trading,,"Jl.Dewi Sri IV No. 78A, Kabupaten Badung, Bali",ace
411449,PT,Ace Global Teknindo,,"JL.CILINCING PAGI RAYA NO.11 RT 002/05, KEL CILINCING, Jakarta Utara, DKI Jakarta",ace
436569,PT,Paz Ace Indonesia,,"KOMP. RUKO BINTANG RAYA BLOK C NO. 1, Kota Batam, Kepulauan Riau",ace
444255,PT,Triple Ace,,"Jalan Raya Jakarta Bogor KM 34,5, Kota Depok, Jawa Barat",ace
496731,PT,Ace Panbrush Industry,,"JL., Kota Bogor, Jawa Barat",ace
548778,PT,Ace Engineering & Construction,,"Komplek Golden Plaza Fatmawati Blok J No.16-17. JL. RS. Fatmawati No.15., Jakarta Selatan, DKI Jakarta",ace
645853,PT,Ace Batam Mandiri Internasional,778471018,"Nagoya Central Blok B Nomor : 1-6, Kota Batam, Kepulauan Riau",ace
651601,PT,Ace Bio Care,,"Mega Glodok KEmayoran Jl. Angkasa Kav B6 Blok A-21, Jakarta Pusat, DKI Jakarta",ace
659113,PT,Ace Global Hotel,81353764299,"JL. BYPASS NGURAH RAI NO.555, Kota Denpasar, Bali",ace
665279,PT,Ace Internasional Logistiks,216122403,"RUKO METRO SUNTER BLOK Q NOMOR 6, JALAN METRO KENCANA VII, Jakarta Utara, DKI Jakarta",ace
37678,PT,Acg Indonesia,,"GADING KIRANA BARAT IX BLOK C 10/26, Jakarta Utara, DKI Jakarta",acg
2260513,PT,Acg Indo Group,87763336999,"Desa Kuta, Kabupaten Lombok Tengah, Nusa Tenggara Barat",acg
666671,PT,Ace Logistik Indonesia,2182623239,"RUKO PASAR MODERN GRAND WISATA PR 6 No 12, Kabupaten Bekasi, Jawa Barat",ace
711716,PT,Alpha Ace Indonesia,,"Ruko Darmawangsa Square Nomor 7 Lantai 4, Jalan Darmawangsa VI, Jakarta Selatan, DKI Jakarta",ace
749945,PT,Ace Drive Indonesia,,"Lindeteves Trade Center, lt 1 Blok C6, Jalan Hayam Wuruk 127, Jakarta Pusat, Jakarta Barat, DKI Jakarta",ace
753472,PT,Ace Property Development,8117711583,"Jalan Lingkar Selatan Perumahan Bukit Permai A2 Nomor 02, Kota Serang, Banten",ace
780915,PT,Ace Jaya Indo Realty,,"Jl. Petireman No. 1A, Kota Cirebon, Jawa Barat",ace
780940,PT,Ace Jaya Indo Investama,,"Jl. Petireman 1 A, Kota Cirebon, Jawa Barat",ace
783293,PT,Ace Living Concept,2129607200,"GEDUNG PERKANTORAN PRUDENTIAL CENTRE KOTA KASABLANKA, LANTAI 22 UNIT- A ROOM 2232, JALAN CASABLANCA KAVLING 88, Jakarta Selatan, DKI Jakarta",ace
801800,PT,Ektech Eureka Ace Indonesia,,"Epicentrum Walk, 5th Floor, Suites South 529, Jl. HR Rasuna Said, Jakarta Selatan, DKI Jakarta",ace
837862,PT,Ace Distrindo Sejahtera,,"JL. DAAN MOGOT II KOMPLEK GOLDEN VILLE NO.88.AP, Jakarta Barat, DKI Jakarta",ace
963220,PT,Ace Toko Bali,,"Ruko Cilegon Green Mega Blok D. 03 No. 07 - 08, Kota Cilegon, Banten",ace
968926,PT,Ace Karya Indonesia,85283244826,"Jalan Tanjung I Blok J.3/11 Bumi Serpong Damai, Kota Tangerang Selatan, Banten",ace
986170,PT,Ace Real Estate,3619006852,"Jalan Melasti, Banjar Dinas Tegal Gundul, Kabupaten Badung, Bali",ace
988966,PT,Cloud Ace Integra,2139506875,"Menara Caraka, lantai 9, unit 1 - 4, Jalan Mega Kuningan Barat Blok-E.4.7 nomor 1, Kawasan Mega Kuningan, Jakarta Selatan, DKI Jakarta",ace
1025496,PT,Pacific Ace Indonesia,6597332281,"GoWork Plaza Indonesia 5th Floor Mezzanine Private Office#266, Jalan M.H. Tharmin Kavling 28-30, Jakarta Pusat, DKI Jakarta",ace
1026120,PT,Ace Antenna Indonesia,2180511500,"AIA Central, Level 31, Jalan Jenderal Sudirman Kavling 48A, Jakarta Selatan, DKI Jakarta",ace
1051052,PT,Ace Medika Buwana,81399066485,"Jl. Galur Nomor 255, Kota Tangerang Selatan, Banten",ace
1051217,PT,Ace Logistik Nusantara,81362770007,"Jalan Mayjend. Sungkono No. 89, Tower Skyloft Soho, lantai 26 No. 88, Kota Surabaya, Jawa Timur",ace
1065064,PT,Ace Pura Indo,81266131838,"Ruko Taman Pesona Indah Blok B Nomor 11, Kota Batam, Kepulauan Riau",ace
1073732,PT,Ace Mandiri Timika,82144514444,"PERUMAHAN PONDOK AMOR INDAH BLOK C1 NOMOR 39, Kabupaten Mimika, Papua",ace
1098635,PT,Ace Line Adhinatha,82225222604,"baledono, Kabupaten Purworejo, Jawa Tengah",ace
1109304,PT,Ace Wija Internasional,8129339599,"Jl. Arjuna Selatan Nomor 4-A, Jakarta Barat, DKI Jakarta",ace
1140155,PT,Ace Cahaya Utama,212929889,"Jl. Raya Prancis, Komplek Pergudangan Kosambi Permai Blok O No. 3, Kabupaten Tangerang, Banten",ace
1146127,PT,Ace Fasion Indonesia,81904083878,"Jalan K.H. Moh. Mansyur Nomor 8 (GG Unitas), Jakarta Barat, DKI Jakarta",ace
1186469,PT,Ace Properti Indonesia,213862413,"JL. PEJAMBON 1 NO. 8, Jakarta Pusat, DKI Jakarta",ace
1191117,PT,Ace Bali Consulting,8197873379,"JL. MERTANADI NO. 86E, LINGKUNGAN TAMAN MERTHANADI, KELURAHAN KEROBOKAN KELOD, KECAMATAN KUTA UTARA, BADUNG, Kabupaten Badung, Bali",ace
1192604,PT,Ace Cahaya Indonesia,82213322133,"KOMPLEKS UNHAS ANTANG
JL. ARKEOLOGI RAYA BLOK B 4, Kota Makassar, Sulawesi Selatan",ace
1206090,PT,Ace Pharma Indonesia,81908208208,"JL.I GUSTI NGURAH RAI RUKO PONDOK KOPI No.13, Jakarta Timur, DKI Jakarta",ace
1209378,PT,Ace Energy Service,2127822600,"Komplek Golden Plaza Fatmawati Blok J Nomor 25, Jalan Rumah Sakit Fatmawati Nomor 15, Jakarta Selatan, DKI Jakarta",ace
1242767,PT,Ace Global Investasi,2158905002,"Arcade Business Center 6th Floor Unit 6-03, Jl. Pantai Indah Utara 2 Kav. C1, Jakarta Utara, DKI Jakarta",ace
1250449,PT,Ace Jaya Energy,8112412722,"THE ICON BUSINESS PARK I-1, Kabupaten Tangerang, Banten",ace
1250804,PT,Ace Putra Mandiri,82382640303,"JL. MARSAN PERUMAHAN MELUR PERMAI BLOK H NO. 3, Kota Pekanbaru, Riau",ace
1252065,PT,Global Ace Coco,216337215,"CHR OFFICE GRAND SLIPI TOWER LANTAI 9 UNIT O, JALAN JEND S PARMAN KAVLING 22-24, Jakarta Barat, DKI Jakarta",ace
1254007,PT,Ace Dana Bali,3619080049,"Jl. Raya Teges Gg Merak 2, Peliatan, Kabupaten Gianyar, Bali",ace
1265242,PT,Ace Partner Indonesia,81210725622,"GEDUNG GRAHA MAMPANG LANTAI 3 SUITE. 305 JALAN MAMPANG PRAPATAN RAYA NOMOR 100, Jakarta Selatan, DKI Jakarta",ace
1274451,PT,Ace Properties Bali,881037511865,"GANG TAPAN, Kabupaten Gianyar, Bali",ace
1275921,PT,Ace Selaras Mandiri,817168990,"Tangcity Mall, Jl Jenderal Sudirman nomor 1, Lantai LG blok C19C (Lobby City Park), Kota Tangerang, Banten",ace
1282936,PT,Ace Biochem Indonesia,82231833944,"PLAZA MUTIARA LANTAI 8 JL. DR. IDE ANAK AGUNG GDE AGUNG KAV. E. 1.2 NOMOR 1 & 2, Jakarta Selatan, DKI Jakarta",ace
1291499,PT,Ace Pacific Distribution,6597532451,"CHR Office, Grand Slipi Tower, Lantai 9 Unit O Jl. Jend. S. Parman Kav 22-24, Jakarta Barat, DKI Jakarta",ace
1300871,PT,Ace Desain Interior,81916794856,"JALAN BUMBAK LINGKUNGAN ANYAR KELOD, Kabupaten Badung, Bali",ace
1345927,PT,Ace Cargo Express,81277392644,"JL. GAJAH MADA BLOK A NO 09, KOMP RUKO GAJAH MADA SQUARE, Kota Batam, Kepulauan Riau",ace
12182,PT,Aci Abadi Ciptainsani,,"Jl. Tanjung Duren Timur VI No. 169, Jakarta Barat, Jakarta Barat, DKI Jakarta",aci
62496,PT,Aci Korindo Ekspress,2145861235,"GADING BUKIT INDAH Blok I No. 1, JL. BUKIT GADING RAYA, Jakarta Utara, DKI Jakarta",aci
200559,PT,Aci Citra Indonesia,,"Jalan Tanjung Duren Utara IIIA/347, Jakarta Barat, DKI Jakarta",aci
698436,PT,Berkat Aci Mulia,,"jalan gergaji klopo no. 8, Kota Semarang, Jawa Tengah",aci
792590,PT,Nusantara Aci Mandiri,,"TGS Catalina Blok AB 8 no 09, Kabupaten Tangerang, Banten",aci
822543,PT,Wahana Media Aci Kepri,81213438826,"MUKA KUNING INDAH II BLOK A NO.02, Kota Batam, Kepulauan Riau",aci
848078,PT,Aci Pratama Jaya Lestari,,"PERUMAHAN GRAHA PADMAJL. PADMA BOULEVARD B.5 NO. 12 LANTAI 2 KOTA SEMARANG, Kota Semarang, Jawa Tengah",aci
969876,PT,Ina Aci Aviasi,215157777,"GEDUNG INDONESIA STOCK EXCHANGE TOWER 2 LT.17 SCBD, JL. JENDERAL SUDIRMAN KAV. 52-53, Jakarta Selatan, DKI Jakarta",aci
1171123,PT,Aci Karya Mandiri,82238199081,"PERUMAHAN REPELINA BLOK E NO.12, Kota Kendari, Sulawesi Tenggara",aci
1336343,PT,Aci Sukses Bersama,811413510,"JL. TAGARI LONJO NO. 6 A, Kota Palu, Sulawesi Tengah",aci
2129324,PT,Endoz Aci Sos Food And Wholesale Products,89668965960,"Jalan Danau Poso, Kota Denpasar, Bali",aci
